2026-06-30 13:53:38 | buyer=Jae | qty=5 | student_id=p20240019 | remaining_stock=145
2026-06-30 14:03:19 | buyer=buyer50 | qty=1 | student_id=p20240019 | remaining_stock=100
2026-06-30 14:03:22 | buyer=buyer3 | qty=1 | student_id=p20240019 | remaining_stock=149
2026-06-30 14:03:22 | buyer=buyer21 | qty=1 | student_id=p20240019 | remaining_stock=148
2026-06-30 14:03:22 | buyer=buyer36 | qty=1 | student_id=p20240019 | remaining_stock=147
2026-06-30 14:03:22 | buyer=buyer1 | qty=1 | student_id=p20240019 | remaining_stock=146
2026-06-30 14:03:22 | buyer=buyer5 | qty=1 | student_id=p20240019 | remaining_stock=145
2026-06-30 14:03:22 | buyer=buyer2 | qty=1 | student_id=p20240019 | remaining_stock=144
2026-06-30 14:03:22 | buyer=buyer37 | qty=1 | student_id=p20240019 | remaining_stock=143
2026-06-30 14:03:22 | buyer=buyer18 | qty=1 | student_id=p20240019 | remaining_stock=142
2026-06-30 14:03:22 | buyer=buyer6 | qty=1 | student_id=p20240019 | remaining_stock=141
2026-06-30 14:03:22 | buyer=buyer4 | qty=1 | student_id=p20240019 | remaining_stock=140
2026-06-30 14:03:22 | buyer=buyer41 | qty=1 | student_id=p20240019 | remaining_stock=139
2026-06-30 14:03:22 | buyer=buyer8 | qty=1 | student_id=p20240019 | remaining_stock=138
2026-06-30 14:03:22 | buyer=buyer7 | qty=1 | student_id=p20240019 | remaining_stock=137
2026-06-30 14:03:22 | buyer=buyer24 | qty=1 | student_id=p20240019 | remaining_stock=136
2026-06-30 14:03:22 | buyer=buyer12 | qty=1 | student_id=p20240019 | remaining_stock=135
2026-06-30 14:03:22 | buyer=buyer27 | qty=1 | student_id=p20240019 | remaining_stock=134
2026-06-30 14:03:22 | buyer=buyer22 | qty=1 | student_id=p20240019 | remaining_stock=133
2026-06-30 14:03:22 | buyer=buyer44 | qty=1 | student_id=p20240019 | remaining_stock=132
2026-06-30 14:03:22 | buyer=buyer39 | qty=1 | student_id=p20240019 | remaining_stock=131
2026-06-30 14:03:22 | buyer=buyer43 | qty=1 | student_id=p20240019 | remaining_stock=130
2026-06-30 14:03:22 | buyer=buyer38 | qty=1 | student_id=p20240019 | remaining_stock=129
2026-06-30 14:03:22 | buyer=buyer15 | qty=1 | student_id=p20240019 | remaining_stock=128
2026-06-30 14:03:22 | buyer=buyer10 | qty=1 | student_id=p20240019 | remaining_stock=127
2026-06-30 14:03:22 | buyer=buyer45 | qty=1 | student_id=p20240019 | remaining_stock=126
2026-06-30 14:03:22 | buyer=buyer13 | qty=1 | student_id=p20240019 | remaining_stock=125
2026-06-30 14:03:22 | buyer=buyer47 | qty=1 | student_id=p20240019 | remaining_stock=124
2026-06-30 14:03:22 | buyer=buyer11 | qty=1 | student_id=p20240019 | remaining_stock=123
2026-06-30 14:03:22 | buyer=buyer35 | qty=1 | student_id=p20240019 | remaining_stock=122
2026-06-30 14:03:22 | buyer=buyer16 | qty=1 | student_id=p20240019 | remaining_stock=121
2026-06-30 14:03:22 | buyer=buyer25 | qty=1 | student_id=p20240019 | remaining_stock=120
2026-06-30 14:03:22 | buyer=buyer31 | qty=1 | student_id=p20240019 | remaining_stock=119
2026-06-30 14:03:22 | buyer=buyer49 | qty=1 | student_id=p20240019 | remaining_stock=118
2026-06-30 14:03:22 | buyer=buyer20 | qty=1 | student_id=p20240019 | remaining_stock=117
2026-06-30 14:03:22 | buyer=buyer29 | qty=1 | student_id=p20240019 | remaining_stock=116
2026-06-30 14:03:22 | buyer=buyer23 | qty=1 | student_id=p20240019 | remaining_stock=115
2026-06-30 14:03:22 | buyer=buyer9 | qty=1 | student_id=p20240019 | remaining_stock=114
2026-06-30 14:03:22 | buyer=buyer30 | qty=1 | student_id=p20240019 | remaining_stock=113
2026-06-30 14:03:22 | buyer=buyer48 | qty=1 | student_id=p20240019 | remaining_stock=112
2026-06-30 14:03:22 | buyer=buyer28 | qty=1 | student_id=p20240019 | remaining_stock=111
2026-06-30 14:03:22 | buyer=buyer14 | qty=1 | student_id=p20240019 | remaining_stock=110
2026-06-30 14:03:22 | buyer=buyer42 | qty=1 | student_id=p20240019 | remaining_stock=109
2026-06-30 14:03:22 | buyer=buyer26 | qty=1 | student_id=p20240019 | remaining_stock=108
2026-06-30 14:03:22 | buyer=buyer40 | qty=1 | student_id=p20240019 | remaining_stock=107
2026-06-30 14:03:22 | buyer=buyer33 | qty=1 | student_id=p20240019 | remaining_stock=106
2026-06-30 14:03:22 | buyer=buyer19 | qty=1 | student_id=p20240019 | remaining_stock=105
2026-06-30 14:03:22 | buyer=buyer32 | qty=1 | student_id=p20240019 | remaining_stock=104
2026-06-30 14:03:22 | buyer=buyer34 | qty=1 | student_id=p20240019 | remaining_stock=103
2026-06-30 14:03:22 | buyer=buyer17 | qty=1 | student_id=p20240019 | remaining_stock=102
2026-06-30 14:03:22 | buyer=buyer50 | qty=1 | student_id=p20240019 | remaining_stock=101
2026-06-30 14:03:22 | buyer=buyer46 | qty=1 | student_id=p20240019 | remaining_stock=100
2026-06-30 14:44:33 | buyer=TestBuyer | qty=4 | student_id=p20240019 | remaining_stock=146
2026-06-30 14:44:33 | buyer=buyer3 | qty=1 | student_id=p20240019 | remaining_stock=149
2026-06-30 14:44:33 | buyer=buyer6 | qty=1 | student_id=p20240019 | remaining_stock=148
2026-06-30 14:44:33 | buyer=buyer47 | qty=1 | student_id=p20240019 | remaining_stock=147
2026-06-30 14:44:33 | buyer=buyer30 | qty=1 | student_id=p20240019 | remaining_stock=146
2026-06-30 14:44:33 | buyer=buyer38 | qty=1 | student_id=p20240019 | remaining_stock=145
2026-06-30 14:44:33 | buyer=buyer46 | qty=1 | student_id=p20240019 | remaining_stock=144
2026-06-30 14:44:33 | buyer=buyer21 | qty=1 | student_id=p20240019 | remaining_stock=143
2026-06-30 14:44:33 | buyer=buyer48 | qty=1 | student_id=p20240019 | remaining_stock=142
2026-06-30 14:44:33 | buyer=buyer43 | qty=1 | student_id=p20240019 | remaining_stock=141
2026-06-30 14:44:33 | buyer=buyer44 | qty=1 | student_id=p20240019 | remaining_stock=140
2026-06-30 14:44:33 | buyer=buyer42 | qty=1 | student_id=p20240019 | remaining_stock=139
2026-06-30 14:44:33 | buyer=buyer40 | qty=1 | student_id=p20240019 | remaining_stock=138
2026-06-30 14:44:33 | buyer=buyer2 | qty=1 | student_id=p20240019 | remaining_stock=137
2026-06-30 14:44:33 | buyer=buyer11 | qty=1 | student_id=p20240019 | remaining_stock=136
2026-06-30 14:44:33 | buyer=buyer49 | qty=1 | student_id=p20240019 | remaining_stock=135
2026-06-30 14:44:33 | buyer=buyer39 | qty=1 | student_id=p20240019 | remaining_stock=134
2026-06-30 14:44:33 | buyer=buyer50 | qty=1 | student_id=p20240019 | remaining_stock=133
2026-06-30 14:44:33 | buyer=buyer29 | qty=1 | student_id=p20240019 | remaining_stock=132
2026-06-30 14:44:33 | buyer=buyer37 | qty=1 | student_id=p20240019 | remaining_stock=131
2026-06-30 14:44:33 | buyer=buyer7 | qty=1 | student_id=p20240019 | remaining_stock=130
2026-06-30 14:44:33 | buyer=buyer5 | qty=1 | student_id=p20240019 | remaining_stock=129
2026-06-30 14:44:33 | buyer=buyer4 | qty=1 | student_id=p20240019 | remaining_stock=128
2026-06-30 14:44:33 | buyer=buyer1 | qty=1 | student_id=p20240019 | remaining_stock=127
2026-06-30 14:44:33 | buyer=buyer17 | qty=1 | student_id=p20240019 | remaining_stock=126
2026-06-30 14:44:33 | buyer=buyer15 | qty=1 | student_id=p20240019 | remaining_stock=125
2026-06-30 14:44:33 | buyer=buyer13 | qty=1 | student_id=p20240019 | remaining_stock=124
2026-06-30 14:44:33 | buyer=buyer18 | qty=1 | student_id=p20240019 | remaining_stock=123
2026-06-30 14:44:33 | buyer=buyer16 | qty=1 | student_id=p20240019 | remaining_stock=122
2026-06-30 14:44:33 | buyer=buyer19 | qty=1 | student_id=p20240019 | remaining_stock=121
2026-06-30 14:44:33 | buyer=buyer10 | qty=1 | student_id=p20240019 | remaining_stock=120
2026-06-30 14:44:33 | buyer=buyer9 | qty=1 | student_id=p20240019 | remaining_stock=119
2026-06-30 14:44:33 | buyer=buyer14 | qty=1 | student_id=p20240019 | remaining_stock=118
2026-06-30 14:44:33 | buyer=buyer32 | qty=1 | student_id=p20240019 | remaining_stock=117
2026-06-30 14:44:33 | buyer=buyer12 | qty=1 | student_id=p20240019 | remaining_stock=116
2026-06-30 14:44:33 | buyer=buyer26 | qty=1 | student_id=p20240019 | remaining_stock=115
2026-06-30 14:44:33 | buyer=buyer22 | qty=1 | student_id=p20240019 | remaining_stock=114
2026-06-30 14:44:33 | buyer=buyer27 | qty=1 | student_id=p20240019 | remaining_stock=113
2026-06-30 14:44:33 | buyer=buyer8 | qty=1 | student_id=p20240019 | remaining_stock=112
2026-06-30 14:44:33 | buyer=buyer35 | qty=1 | student_id=p20240019 | remaining_stock=111
2026-06-30 14:44:33 | buyer=buyer28 | qty=1 | student_id=p20240019 | remaining_stock=110
2026-06-30 14:44:33 | buyer=buyer36 | qty=1 | student_id=p20240019 | remaining_stock=109
2026-06-30 14:44:33 | buyer=buyer45 | qty=1 | student_id=p20240019 | remaining_stock=108
2026-06-30 14:44:33 | buyer=buyer23 | qty=1 | student_id=p20240019 | remaining_stock=107
2026-06-30 14:44:33 | buyer=buyer20 | qty=1 | student_id=p20240019 | remaining_stock=106
2026-06-30 14:44:33 | buyer=buyer24 | qty=1 | student_id=p20240019 | remaining_stock=105
2026-06-30 14:44:33 | buyer=buyer34 | qty=1 | student_id=p20240019 | remaining_stock=104
2026-06-30 14:44:33 | buyer=buyer33 | qty=1 | student_id=p20240019 | remaining_stock=103
2026-06-30 14:44:33 | buyer=buyer41 | qty=1 | student_id=p20240019 | remaining_stock=102
2026-06-30 14:44:33 | buyer=buyer25 | qty=1 | student_id=p20240019 | remaining_stock=101
2026-06-30 14:44:33 | buyer=buyer31 | qty=1 | student_id=p20240019 | remaining_stock=100
2026-06-30 14:44:44 | buyer=buyer2 | qty=1 | student_id=p20240019 | remaining_stock=99
2026-06-30 14:44:44 | buyer=buyer46 | qty=1 | student_id=p20240019 | remaining_stock=98
2026-06-30 14:44:44 | buyer=buyer37 | qty=1 | student_id=p20240019 | remaining_stock=97
2026-06-30 14:44:44 | buyer=buyer1 | qty=1 | student_id=p20240019 | remaining_stock=96
2026-06-30 14:44:44 | buyer=buyer10 | qty=1 | student_id=p20240019 | remaining_stock=95
2026-06-30 14:44:44 | buyer=buyer11 | qty=1 | student_id=p20240019 | remaining_stock=94
2026-06-30 14:44:44 | buyer=buyer14 | qty=1 | student_id=p20240019 | remaining_stock=93
2026-06-30 14:44:44 | buyer=buyer18 | qty=1 | student_id=p20240019 | remaining_stock=92
2026-06-30 14:44:44 | buyer=buyer4 | qty=1 | student_id=p20240019 | remaining_stock=91
2026-06-30 14:44:44 | buyer=buyer15 | qty=1 | student_id=p20240019 | remaining_stock=90
2026-06-30 14:44:44 | buyer=buyer27 | qty=1 | student_id=p20240019 | remaining_stock=89
2026-06-30 14:44:44 | buyer=buyer50 | qty=1 | student_id=p20240019 | remaining_stock=88
2026-06-30 14:44:44 | buyer=buyer43 | qty=1 | student_id=p20240019 | remaining_stock=87
2026-06-30 14:44:44 | buyer=buyer3 | qty=1 | student_id=p20240019 | remaining_stock=86
2026-06-30 14:44:44 | buyer=buyer13 | qty=1 | student_id=p20240019 | remaining_stock=85
2026-06-30 14:44:44 | buyer=buyer5 | qty=1 | student_id=p20240019 | remaining_stock=84
2026-06-30 14:44:44 | buyer=buyer19 | qty=1 | student_id=p20240019 | remaining_stock=83
2026-06-30 14:44:44 | buyer=buyer49 | qty=1 | student_id=p20240019 | remaining_stock=82
2026-06-30 14:44:44 | buyer=buyer30 | qty=1 | student_id=p20240019 | remaining_stock=81
2026-06-30 14:44:44 | buyer=buyer47 | qty=1 | student_id=p20240019 | remaining_stock=80
2026-06-30 14:44:44 | buyer=buyer17 | qty=1 | student_id=p20240019 | remaining_stock=79
2026-06-30 14:44:44 | buyer=buyer40 | qty=1 | student_id=p20240019 | remaining_stock=78
2026-06-30 14:44:44 | buyer=buyer7 | qty=1 | student_id=p20240019 | remaining_stock=77
2026-06-30 14:44:44 | buyer=buyer29 | qty=1 | student_id=p20240019 | remaining_stock=76
2026-06-30 14:44:44 | buyer=buyer20 | qty=1 | student_id=p20240019 | remaining_stock=75
2026-06-30 14:44:44 | buyer=buyer16 | qty=1 | student_id=p20240019 | remaining_stock=74
2026-06-30 14:44:44 | buyer=buyer21 | qty=1 | student_id=p20240019 | remaining_stock=73
2026-06-30 14:44:44 | buyer=buyer35 | qty=1 | student_id=p20240019 | remaining_stock=72
2026-06-30 14:44:44 | buyer=buyer24 | qty=1 | student_id=p20240019 | remaining_stock=71
2026-06-30 14:44:44 | buyer=buyer23 | qty=1 | student_id=p20240019 | remaining_stock=70
2026-06-30 14:44:44 | buyer=buyer28 | qty=1 | student_id=p20240019 | remaining_stock=69
2026-06-30 14:44:44 | buyer=buyer26 | qty=1 | student_id=p20240019 | remaining_stock=68
2026-06-30 14:44:44 | buyer=buyer9 | qty=1 | student_id=p20240019 | remaining_stock=67
2026-06-30 14:44:44 | buyer=buyer36 | qty=1 | student_id=p20240019 | remaining_stock=66
2026-06-30 14:44:44 | buyer=buyer41 | qty=1 | student_id=p20240019 | remaining_stock=65
2026-06-30 14:44:44 | buyer=buyer48 | qty=1 | student_id=p20240019 | remaining_stock=64
2026-06-30 14:44:44 | buyer=buyer12 | qty=1 | student_id=p20240019 | remaining_stock=63
2026-06-30 14:44:44 | buyer=buyer44 | qty=1 | student_id=p20240019 | remaining_stock=62
2026-06-30 14:44:44 | buyer=buyer8 | qty=1 | student_id=p20240019 | remaining_stock=61
2026-06-30 14:44:44 | buyer=buyer6 | qty=1 | student_id=p20240019 | remaining_stock=60
2026-06-30 14:44:44 | buyer=buyer22 | qty=1 | student_id=p20240019 | remaining_stock=59
2026-06-30 14:44:44 | buyer=buyer31 | qty=1 | student_id=p20240019 | remaining_stock=58
2026-06-30 14:44:44 | buyer=buyer45 | qty=1 | student_id=p20240019 | remaining_stock=57
2026-06-30 14:44:44 | buyer=buyer42 | qty=1 | student_id=p20240019 | remaining_stock=56
2026-06-30 14:44:44 | buyer=buyer25 | qty=1 | student_id=p20240019 | remaining_stock=55
2026-06-30 14:44:44 | buyer=buyer34 | qty=1 | student_id=p20240019 | remaining_stock=54
2026-06-30 14:44:44 | buyer=buyer32 | qty=1 | student_id=p20240019 | remaining_stock=53
2026-06-30 14:44:44 | buyer=buyer38 | qty=1 | student_id=p20240019 | remaining_stock=52
2026-06-30 14:44:44 | buyer=buyer39 | qty=1 | student_id=p20240019 | remaining_stock=51
2026-06-30 14:44:44 | buyer=buyer33 | qty=1 | student_id=p20240019 | remaining_stock=50
2026-06-30 14:46:39 | buyer=TestBuyer | qty=4 | student_id=p20240019 | remaining_stock=146
2026-06-30 14:46:39 | buyer=buyer1 | qty=1 | student_id=p20240019 | remaining_stock=149
2026-06-30 14:46:39 | buyer=buyer26 | qty=1 | student_id=p20240019 | remaining_stock=148
2026-06-30 14:46:39 | buyer=buyer29 | qty=1 | student_id=p20240019 | remaining_stock=147
2026-06-30 14:46:39 | buyer=buyer48 | qty=1 | student_id=p20240019 | remaining_stock=146
2026-06-30 14:46:39 | buyer=buyer10 | qty=1 | student_id=p20240019 | remaining_stock=145
2026-06-30 14:46:39 | buyer=buyer9 | qty=1 | student_id=p20240019 | remaining_stock=144
2026-06-30 14:46:39 | buyer=buyer3 | qty=1 | student_id=p20240019 | remaining_stock=143
2026-06-30 14:46:39 | buyer=buyer17 | qty=1 | student_id=p20240019 | remaining_stock=142
2026-06-30 14:46:39 | buyer=buyer31 | qty=1 | student_id=p20240019 | remaining_stock=141
2026-06-30 14:46:39 | buyer=buyer34 | qty=1 | student_id=p20240019 | remaining_stock=140
2026-06-30 14:46:39 | buyer=buyer42 | qty=1 | student_id=p20240019 | remaining_stock=139
2026-06-30 14:46:39 | buyer=buyer4 | qty=1 | student_id=p20240019 | remaining_stock=138
2026-06-30 14:46:39 | buyer=buyer32 | qty=1 | student_id=p20240019 | remaining_stock=137
2026-06-30 14:46:39 | buyer=buyer6 | qty=1 | student_id=p20240019 | remaining_stock=136
2026-06-30 14:46:39 | buyer=buyer5 | qty=1 | student_id=p20240019 | remaining_stock=135
2026-06-30 14:46:39 | buyer=buyer19 | qty=1 | student_id=p20240019 | remaining_stock=134
2026-06-30 14:46:39 | buyer=buyer21 | qty=1 | student_id=p20240019 | remaining_stock=133
2026-06-30 14:46:39 | buyer=buyer16 | qty=1 | student_id=p20240019 | remaining_stock=132
2026-06-30 14:46:39 | buyer=buyer27 | qty=1 | student_id=p20240019 | remaining_stock=131
2026-06-30 14:46:39 | buyer=buyer12 | qty=1 | student_id=p20240019 | remaining_stock=130
2026-06-30 14:46:39 | buyer=buyer13 | qty=1 | student_id=p20240019 | remaining_stock=129
2026-06-30 14:46:39 | buyer=buyer7 | qty=1 | student_id=p20240019 | remaining_stock=128
2026-06-30 14:46:39 | buyer=buyer25 | qty=1 | student_id=p20240019 | remaining_stock=127
2026-06-30 14:46:39 | buyer=buyer38 | qty=1 | student_id=p20240019 | remaining_stock=126
2026-06-30 14:46:39 | buyer=buyer47 | qty=1 | student_id=p20240019 | remaining_stock=125
2026-06-30 14:46:39 | buyer=buyer33 | qty=1 | student_id=p20240019 | remaining_stock=124
2026-06-30 14:46:39 | buyer=buyer49 | qty=1 | student_id=p20240019 | remaining_stock=123
2026-06-30 14:46:39 | buyer=buyer44 | qty=1 | student_id=p20240019 | remaining_stock=122
2026-06-30 14:46:39 | buyer=buyer15 | qty=1 | student_id=p20240019 | remaining_stock=121
2026-06-30 14:46:39 | buyer=buyer45 | qty=1 | student_id=p20240019 | remaining_stock=120
2026-06-30 14:46:39 | buyer=buyer2 | qty=1 | student_id=p20240019 | remaining_stock=119
2026-06-30 14:46:39 | buyer=buyer20 | qty=1 | student_id=p20240019 | remaining_stock=118
2026-06-30 14:46:39 | buyer=buyer35 | qty=1 | student_id=p20240019 | remaining_stock=117
2026-06-30 14:46:39 | buyer=buyer30 | qty=1 | student_id=p20240019 | remaining_stock=116
2026-06-30 14:46:39 | buyer=buyer24 | qty=1 | student_id=p20240019 | remaining_stock=115
2026-06-30 14:46:39 | buyer=buyer37 | qty=1 | student_id=p20240019 | remaining_stock=114
2026-06-30 14:46:39 | buyer=buyer11 | qty=1 | student_id=p20240019 | remaining_stock=113
2026-06-30 14:46:39 | buyer=buyer39 | qty=1 | student_id=p20240019 | remaining_stock=112
2026-06-30 14:46:39 | buyer=buyer14 | qty=1 | student_id=p20240019 | remaining_stock=111
2026-06-30 14:46:39 | buyer=buyer18 | qty=1 | student_id=p20240019 | remaining_stock=110
2026-06-30 14:46:39 | buyer=buyer41 | qty=1 | student_id=p20240019 | remaining_stock=109
2026-06-30 14:46:39 | buyer=buyer46 | qty=1 | student_id=p20240019 | remaining_stock=108
2026-06-30 14:46:39 | buyer=buyer23 | qty=1 | student_id=p20240019 | remaining_stock=107
2026-06-30 14:46:39 | buyer=buyer22 | qty=1 | student_id=p20240019 | remaining_stock=106
2026-06-30 14:46:39 | buyer=buyer40 | qty=1 | student_id=p20240019 | remaining_stock=105
2026-06-30 14:46:39 | buyer=buyer36 | qty=1 | student_id=p20240019 | remaining_stock=104
2026-06-30 14:46:39 | buyer=buyer50 | qty=1 | student_id=p20240019 | remaining_stock=103
2026-06-30 14:46:39 | buyer=buyer43 | qty=1 | student_id=p20240019 | remaining_stock=102
2026-06-30 14:46:39 | buyer=buyer8 | qty=1 | student_id=p20240019 | remaining_stock=101
2026-06-30 14:46:39 | buyer=buyer28 | qty=1 | student_id=p20240019 | remaining_stock=100
